event,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,currency,livingArea,bathrooms,bedrooms,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
Listed for sale,449000,391,San Diego,CA,1984,3926 60th St UNIT 185,92115,USD,1147,3,3,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,849900,492,San Diego,CA,1948,4570 48th St,92115,USD,1728,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,530,San Diego,CA,1952,3818 Boren St,92115,USD,1130,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,817,San Diego,CA,1958,9505 Yolanda Ave,92123,USD,1100,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,919990,465,San Diego,CA,1980,5912 Caminito De La Taza,92120,USD,1980,3,2,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,749,San Diego,CA,1927,4604 50th St,92115,USD,868,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,875000,562,San Diego,CA,1957,6932 Eldridge St,92120,USD,1557,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,635,San Diego,CA,1938,5833 Estelle St,92115,USD,943,1,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,536,San Diego,CA,1951,3859 College Ave,92115,USD,1260,1,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,378,Chula Vista,CA,2017,48 Sea Crest Dr,91910,USD,1785,4,4,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,650000,419,Chula Vista,CA,1957,377 Minot Ave,91910,USD,1551,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,479000,423,San Diego,CA,1995,4626 Hartley St APT 2,92102,USD,1132,3,2,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,725000,643,San Diego,CA,1959,173 Siena St,92114,USD,1128,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649000,608,Lakeside,CA,1974,10004 Los Ranchitos Rd,92040,USD,1068,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699999,473,San Diego,CA,1985,6464 Calle Pavana,92139,USD,1480,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,624000,419,San Diego,CA,1960,5780 Calle Felicidad,92139,USD,1488,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,307,San Diego,CA,1974,5715 Altamont Dr,92139,USD,2199,3,5,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,794900,478,La Mesa,CA,1969,7426 Lowell Ct,91942,USD,1664,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1100000,631,La Mesa,CA,1943,4490 Pomona Ave,91942,USD,1744,4,5,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,809000,435,La Mesa,CA,1972,4737 Normandie Pl,91942,USD,1859,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,625000,814,La Mesa,CA,1942,7345 W Point Ave,91942,USD,768,1,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,975000,424,San Diego,CA,1951,4933 Art St,92115,USD,2299,3,5,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,0,San Diego,CA,1950,3167 Market St,92102,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,625000,368,San Diego,CA,1956,4966 Dafter Dr,92102,USD,1698,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,0,San Diego,CA,1974,335 Carlos St,92102,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,1200000,0,San Diego,CA,1952,726-732 Raven St,92102,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,284900,291,Escondido,CA,1974,1817 E Grand Ave UNIT 11,92027,USD,979,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,599000,329,Escondido,CA,1975,1352 Miraflores Gln,92026,USD,1818,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,479999,580,Escondido,CA,1968,1739 Acorn St,92027,USD,827,1,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,695000,397,Escondido,CA,1940,1245 Park Hill Ln,92025,USD,1750,3,4,1,2,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,498,Escondido,CA,1960,850 Begonia St,92027,USD,1105,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,765000,393,Escondido,CA,1990,1429 Corte Rapallo,92026,USD,1948,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649900,451,Escondido,CA,1967,640 Cameo Dr,92026,USD,1440,3,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649500,416,Escondido,CA,1961,1114 Buena Vista Ave,92027,USD,1560,2,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,629000,389,Escondido,CA,1967,821 Paula St,92027,USD,1617,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,350000,391,Escondido,CA,1981,901 N Fig St APT A,92026,USD,896,1,2,1,0,0,Two,0,1,0,CONDO,San Diego County
Listed for sale,725000,381,Escondido,CA,1972,1121 N Rose St,92027,USD,1902,2,4,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,325000,361,Escondido,CA,1956,125 W Vermont Ave APT E,92025,USD,900,1,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,599000,424,Escondido,CA,1985,2021 Woodland Gln,92027,USD,1412,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,865000,261,Escondido,CA,1995,1896 Centennial Way,92026,USD,3309,4,5,1,3,1,Three Or More,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,465,Escondido,CA,1968,1625 Kingston Dr,92027,USD,1288,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,849990,369,Escondido,CA,1988,2097 Vintage Pl,92027,USD,2301,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,999000,313,Escondido,CA,2018,504 Saddle Pl,92026,USD,3192,3,4,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,749999,340,Escondido,CA,1950,524 E 4th Ave,92025,USD,2203,2,3,1,0,0,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599995,504,Escondido,CA,1967,2179 Montemar Ave,92027,USD,1190,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,850000,320,Escondido,CA,2011,821 Red Blush Rd,92027,USD,2653,3,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,624999,457,Escondido,CA,1953,1385 Oak Hill Dr,92027,USD,1369,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,569,Oceanside,CA,1984,595 Lemonwood Ct,92058,USD,1053,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,540000,383,Oceanside,CA,2006,285 Reef Point Way UNIT 4,92058,USD,1410,3,3,1,2,1,Two,0,0,0,TOWNHOUSE,San Diego County
Listed for sale,350000,355,Oceanside,CA,1978,615 Fredricks Ave UNIT 175,92058,USD,987,2,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,864900,393,Oceanside,CA,1981,819 Point Buchon,92058,USD,2200,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,393,Spring Valley,CA,1990,289 Arran Ave,91977,USD,1526,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,569900,334,Spring Valley,CA,1958,8721 Adriana St,91977,USD,1708,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649999,368,Spring Valley,CA,1959,811 Elkelton Blvd,91977,USD,1768,2,6,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1069900,428,Escondido,CA,1965,2956 Mary Ln,92025,USD,2500,3,5,1,2,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1398988,341,Escondido,CA,1977,2556 Canyon Rd,92025,USD,4100,4,6,1,2,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1800000,430,Escondido,CA,2002,2565 Park Ridge Dr,92025,USD,4184,4,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,999000,373,Escondido,CA,1991,998 Calle De Lepanto,92025,USD,2675,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,499000,0,Escondido,CA,1960,351 S Beech St,92025,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,850000,316,Escondido,CA,1986,1080 Circle Dr,92025,USD,2694,3,3,1,2,1,Multi/Split,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1175000,415,Escondido,CA,1995,3656 Via Lujosa,92025,USD,2829,3,5,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,370000,307,Escondido,CA,1981,450 W Vermont Ave #1802,92025,USD,1204,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,539900,324,Escondido,CA,1981,1651 S Juniper St UNIT 99,92025,USD,1664,3,3,0,0,0,Two,1,1,0,TOWNHOUSE,San Diego County
Listed for sale,850000,487,Escondido,CA,1994,837 Calle Montera,92025,USD,1744,2,3,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,483,Escondido,CA,1964,455 Bear Valley Pkwy,92025,USD,1654,3,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,391,Escondido,CA,1978,387 E Felicita Ave,92025,USD,1664,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,825000,272,Escondido,CA,1965,919 Ranrido Dr,92025,USD,3030,3,4,1,0,0,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,920000,0,Imperial Beach,CA,1958,1283-85 12th St,91932,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,690000,0,Imperial Beach,CA,2000,1067 Connecticut St,91932,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,799000,350,Imperial Beach,CA,2007,908 Florence St,91932,USD,2283,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1324900,633,Imperial Beach,CA,2021,374 Imperial Beach Blvd,91932,USD,2093,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,975000,0,Imperial Beach,CA,1979,1153-55 Emory St,91932,USD,0,0,0,0,0,0,Multi/Split,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,749000,722,Imperial Beach,CA,1942,1226 Fern Ave,91932,USD,1037,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749000,805,Imperial Beach,CA,1929,570 11th St,91932,USD,930,1,3,1,0,0,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,749000,426,Imperial Beach,CA,2017,517 Turnstone Ln,91932,USD,1760,3,4,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,739000,565,Imperial Beach,CA,1965,1207 Florence St,91932,USD,1308,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1195000,679,Imperial Beach,CA,1992,1362 Seacoast Dr UNIT F,91932,USD,1759,3,3,1,2,1,One,0,1,0,CONDO,San Diego County
Listed for sale,899000,412,Imperial Beach,CA,1960,819 Iris Ave,91932,USD,2184,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,950000,493,Imperial Beach,CA,1950,155 Citrus Ave,91932,USD,1927,3,2,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,445000,355,San Diego,CA,1971,6888 Hyde Park Dr UNIT G,92119,USD,1252,2,2,1,0,0,Multi/Split,0,1,0,CONDO,San Diego County
Listed for sale,1179000,0,La Mesa,CA,1965,4850 Jessie Ave,91942,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,569000,304,San Diego,CA,1979,6683 Reservoir Ln,92115,USD,1872,3,4,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,935000,387,Chula Vista,CA,1978,1037 Buena Vista Way,91910,USD,2414,3,5,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,750000,331,Chula Vista,CA,1952,82 F St,91910,USD,2265,4,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,711100,661,Chula Vista,CA,1961,851 Floyd Ave,91910,USD,1075,2,3,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,674900,437,Chula Vista,CA,1956,726 2nd Ave,91910,USD,1544,2,2,1,1,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,379,Chula Vista,CA,1984,1461 Summit Dr,91910,USD,1452,3,2,1,2,1,Multi/Split,0,1,0,CONDO,San Diego County
Listed for sale,700000,511,Chula Vista,CA,1943,281 Shasta St,91910,USD,1370,3,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799900,465,Chula Vista,CA,1966,456 Willowcrest Way,91910,USD,1721,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749900,373,Chula Vista,CA,1961,848 Halecrest Dr,91910,USD,2009,3,5,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,900000,0,Chula Vista,CA,1946,564 G St,91910,USD,0,0,0,1,1,1,0,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,849000,397,Chula Vista,CA,1998,922 Camino Del Sol,91910,USD,2137,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,629900,398,Chula Vista,CA,1956,718 Elder Ave,91910,USD,1581,2,3,0,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1595000,480,Chula Vista,CA,1972,58 Via De Laurencio,91910,USD,3324,3,5,1,2,1,One,1,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,834000,434,Chula Vista,CA,1965,888 Crest Dr,91910,USD,1920,2,4,1,2,1,0,1,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,795000,339,Chula Vista,CA,1969,131 Garrett Ave,91910,USD,2343,3,5,1,6,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,679500,384,Chula Vista,CA,1985,67 3rd Ave,91910,USD,1770,2,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1495000,869,San Diego,CA,1955,5288 Manhasset Dr,92115,USD,1720,4,8,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1649000,465,San Diego,CA,1946,4840 College Ave,92115,USD,3550,5,9,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,559000,459,San Diego,CA,1982,5667 Adobe Falls Rd UNIT C,92120,USD,1217,2,2,1,2,1,One,0,1,0,CONDO,San Diego County
Listed for sale,739000,315,Oceanside,CA,2003,1109 Teal Way,92057,USD,2349,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,282,Oceanside,CA,2003,5124 Eliot St,92057,USD,2832,3,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,625000,426,Oceanside,CA,1973,631 Carillo Cir,92057,USD,1468,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649000,319,San Diego,CA,2017,1252 Paseo Sea Breeze UNIT 8,92154,USD,2034,4,4,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,799900,372,San Diego,CA,1959,1244 Gaywood St,92154,USD,2152,3,4,1,2,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,525000,320,San Diego,CA,2005,702 Portside Pl,92154,USD,1643,2,2,1,1,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,635000,455,San Diego,CA,1975,1137 Lauriston Dr,92154,USD,1395,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,750000,316,San Diego,CA,2016,933 Thermal Ave,92154,USD,2374,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,643,San Diego,CA,1958,954 Harwood St,92154,USD,1050,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,694000,398,San Diego,CA,1998,1962 Grove Ave,92154,USD,1744,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,849000,381,San Diego,CA,2002,4927 Wheelhouse Dr,92154,USD,2231,3,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,517,San Diego,CA,1971,3062 Via Papeete,92154,USD,1258,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,695000,381,San Diego,CA,1980,2666 McBurney Ct,92154,USD,1826,3,4,1,0,0,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,697500,322,San Diego,CA,2004,432 Vista San Lucas,92154,USD,2167,4,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,560000,328,San Diego,CA,1988,1125 Camino Regalado,92154,USD,1708,2,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,885000,330,San Diego,CA,2000,1172 Surfwood Ln,92154,USD,2685,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,585000,316,San Diego,CA,2018,1250 Paseo Sea Grass #120,92154,USD,1853,4,4,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,375000,424,San Diego,CA,1987,1925 Avenida Del Mexico UNIT 151,92154,USD,885,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,799999,416,San Diego,CA,2005,5317 Westport View Dr,92154,USD,1923,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,715000,391,San Diego,CA,1980,1448 Green Bay St,92154,USD,1828,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,330000,413,San Diego,CA,1974,3516 Del Sol Blvd APT E,92154,USD,800,1,2,0,0,0,One,0,0,0,CONDO,San Diego County
Listed for sale,679900,453,San Diego,CA,1973,1777 Tremaine Way,92154,USD,1500,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,665000,368,San Diego,CA,1963,1752 Halley St,92154,USD,1808,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,499999,375,San Diego,CA,2018,5526 Santa Alicia,92154,USD,1334,3,3,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,660000,310,San Diego,CA,1970,1525 Standlake St,92154,USD,2130,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,395,Jamul,CA,1991,14149 Jamacha Hills Rd,91935,USD,2276,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,999999,341,Jamul,CA,1990,3027 Calle Allejandro,91935,USD,2930,3,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,999870,341,Jamul,CA,1989,14605 Alkosh Rd,91935,USD,2936,3,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,759000,351,Jamul,CA,1991,13652 Coyote Vista Way,91935,USD,2164,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1899000,316,Jamul,CA,1999,3328 Armagosa Way,91935,USD,6012,7,6,1,7,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1100000,646,Jamul,CA,1999,3312 Alta Loma Dr,91935,USD,1704,3,3,1,6,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,835000,246,Jamul,CA,2020,20530 Bexley Rd,91935,USD,3400,3,3,0,0,0,One,0,1,1,SINGLE_FAMILY,San Diego County
Listed for sale,3100000,436,Jamul,CA,1998,3456 Wentworth Dr,91935,USD,7103,5,4,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,879000,327,Jamul,CA,1974,3228 Via Las Faldas,91935,USD,2692,3,4,1,3,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,839000,573,Poway,CA,1975,14561 High Pine St,92064,USD,1464,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1200000,580,Poway,CA,1986,14382 Carnitas St,92064,USD,2068,2,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1699000,453,San Diego,CA,2004,11332 Wild Meadow Pl,92131,USD,3750,5,6,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1127100,498,San Diego,CA,2003,12407 Mesa Vista Pl,92131,USD,2261,3,3,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,2175000,602,Poway,CA,1999,11727 Treadwell Dr,92064,USD,3615,4,4,1,3,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,500000,501,Poway,CA,1970,14038 Sycamore Ave,92064,USD,998,1,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1399000,472,Poway,CA,1972,13995 Belvedere Dr,92064,USD,2962,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1395000,539,Poway,CA,1959,15239 Espola Rd,92064,USD,2588,4,5,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1075000,518,Poway,CA,1975,14723 Dash Way,92064,USD,2074,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1799000,357,San Diego,CA,2007,15539 Camden Pl,92131,USD,5039,5,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,604,Poway,CA,1975,14555 High Pine St,92064,USD,1322,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2100000,389,San Diego,CA,2008,11352 Caspian Pl,92131,USD,5399,6,6,1,4,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,700000,512,Poway,CA,1985,13663 Sycamore Tree Ln,92064,USD,1368,3,3,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,2189000,432,San Diego,CA,2008,14364 Elk Grove Ln,92131,USD,5063,6,5,1,4,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2300000,443,Poway,CA,1981,12212 Old Stone Rd,92064,USD,5190,5,5,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1050000,471,Poway,CA,1992,13142 Nelson Ln,92064,USD,2229,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1060000,418,El Cajon,CA,2001,1765 Slate Ter,92019,USD,2538,3,4,1,3,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,429000,470,El Cajon,CA,1991,12020 Calle De Medio UNIT 174,92019,USD,913,1,2,1,1,1,Multi/Split,0,1,0,CONDO,San Diego County
Listed for sale,729000,413,El Cajon,CA,1977,839 Terrace Crst,92019,USD,1764,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,775000,377,El Cajon,CA,1972,1618 Granite Hills Dr,92019,USD,2055,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,457,El Cajon,CA,1978,1850 Treseder Cir,92019,USD,1750,2,3,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,635000,644,El Cajon,CA,1986,2409 Royal Saint James Dr,92019,USD,986,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,929000,339,El Cajon,CA,2001,1613 Emerald Point Ct,92019,USD,2740,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,540,El Cajon,CA,1984,2010 Capri Ct,92019,USD,1251,2,3,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,739000,489,El Cajon,CA,1975,1382 Craigmont St,92019,USD,1511,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1100000,374,El Cajon,CA,1993,2287 Monarch Ridge Cir,92019,USD,2941,4,5,1,3,1,Multi/Split,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,889000,307,El Cajon,CA,1963,662 El Rancho Dr,92019,USD,2893,3,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699000,564,El Cajon,CA,1943,1992 Greenfield Dr,92019,USD,1240,2,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,3000000,602,El Cajon,CA,1994,2990 Wildwind Dr,92019,USD,4983,8,6,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799900,514,El Cajon,CA,1986,2542 Royal Saint James Dr,92019,USD,1557,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,515000,508,El Cajon,CA,1958,186 S Ivory Ave,92019,USD,1014,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,399000,531,El Cajon,CA,1988,656 Ballard St UNIT 1,92019,USD,752,1,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,375000,425,El Cajon,CA,1973,1524 Gustavo St UNIT A,92019,USD,882,1,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,999000,401,El Cajon,CA,1985,1949 Sonett St,92019,USD,2493,3,4,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,414,El Cajon,CA,2005,637 Saint George Dr,92019,USD,1932,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,349995,348,El Cajon,CA,1985,514 Jamacha Rd UNIT 45,92019,USD,1005,1,2,1,1,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,325000,489,El Cajon,CA,1995,12191 Cuyamaca College Dr E UNIT 603,92019,USD,664,1,1,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,599000,563,El Cajon,CA,1961,1666 Sandos St,92019,USD,1064,1,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,949000,465,El Cajon,CA,1959,731 Terra Ln,92019,USD,2040,2,4,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1250000,262,El Cajon,CA,1974,2237 Euclid Ave,92019,USD,4776,6,6,1,2,1,Three Or More,1,0,0,SINGLE_FAMILY,San Diego County
